Folder,genotypes,location,hull,cotyledon,rep,4_sal,vanil_4gluc,querc_glucI,cat_13C,cat,epi_cat,cat_gluc,gallo,epi_gallo,epi_cat_gall,epi_gallo_gall,A2,B1,CC_I,CC_II,B2,CCC_I,CCC_II,C1,CCC_III,3_cinn,kaempf_rhamn,querc_di_glucI,kaemp_di_rut,malv_3galact,querc_3_4di_gluc,kaemp_3robin_7rhamn,lut_3_7di_gluc,lut_di_gluc,kaemp_rhamn_gluc_I,kaemp_rhamn_gluc_II,resv_3gluc,querc_3galact,querc_3rutin,querc_3gluc,myr_3rhamn,kaemp_3rutin,lut_7gluc,kaemp_7neohesp,kaem_3gluc,querc_3rhamn,apig_7gluc,querc_4gluc,lut_4gluc,myr,kaemp_rhamn_galact,querc_di_glucII,querc_glucII,4_coum,querc,lut,flavan,narin,apig,flav,kaemp,querc_glucIII,731.7,1155.9I,1155.9II,1444.1I,1444.1II,595.6I,595.6II,595.6IV,609.6,883.7I,883.7II,883.7IV,899.7I,899.7II,899.7III,915.6II,915.6III,915.6IV,1171.8I,1171.8II,1171.8III,1187.8I,1187.8II,1187.8III,1460.1I,1460.1II,1475.8I,1475.8II,1492.2I,1492.2II,1748.2,1764.4,1204.8I,1204.8II,1204.8III,1509.2I,1509.2II,1525.1
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_171 ,STH,grey,yellow,3,1,0.231891218,0.0069193,1,0.528014223,0.013889669,7.420245347,0.241516123,0.001028657,0.002622875,0.00032965,0.003956592,0.131599927,0.917215274,0.103774489,0.021655876,1.88940934,0.277040064,0.016347649,0.284930245,1,33.69864059,0.228614784,495.4124909,0,0.001379231,22.66421577,0,2.790578095,0.145167225,0.192484265,0.159800712,0.025954892,0.045957078,0.006860582,0.170090473,0.022948523,0.028365396,0,0.138347035,0.24442184,0.014071715,0.009054308,0.862179163,0.004383746,4.510123193,0.354454987,0.197484626,1,0,0.00121067,0.00559779,0.005088582,0.000295144,0.003031994,0.000863852,0.020275527,0.678978387,3.756573,3.733327907,0.957197625,0.981430226,2.659145894,1.206036229,11.94458122,0.933248679,20.6369619,5.766892695,0.970541942,4.15666222,2.7869124,19.46077377,1.014798577,1.077395478,1.52173963,7.523302541,4.144382127,2.425068964,11.08149923,3.601047533,1.596331975,1.523405727,1.353581079,3.141661315,1.645951956,1.75410107,1.086079876,0.600960243,0.589995953,2.216237125,1.744597001,3.782677787,0.93669733,0.527035557,0.62823826
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_171 ,STH,grey,yellow,2,1,0.253423515,0.095235971,1,0.944734903,0.037818348,13.52849075,0.696219825,0.013013404,0.001556994,0.00038296,0.002582355,0.153421318,1.7014905,0.142378814,0.026874677,3.022425495,0.419736383,0.015066572,0.503351959,1,21.70522383,0.351242745,394.2225942,0,0.001650349,10.77895448,0.033603641,0.82362689,0.155399411,0.418507727,0.131315381,0.004516111,0.080173152,0.017714747,0.29873211,0.010240204,0.041166482,0.00735958,0.057381469,0.376730588,0.020131149,0.007400451,1.02129848,0.014011243,7.793382738,0.69645104,0.3382336,1,0.001021296,0.001809969,0.003435666,0.000843687,0.000753684,0.001416755,0.002636638,0.021184856,1.310176444,6.880812794,6.404810369,2.071774066,1.304331311,4.030194703,1.36960979,22.99603307,1.599219439,42.25619935,8.783807953,1.77103084,6.091382423,3.578725243,33.00940757,1.670846032,1.776307018,1.890473516,13.9974083,6.308886195,5.130699563,19.39475837,5.724909494,2.578959855,3.145694711,2.349083303,6.770608586,2.70497676,3.569408906,1.603114443,1.509248086,1.507179608,3.454869593,2.745890295,7.263356979,1.731006157,1.043407512,1.003172783
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_171 ,STH,grey,yellow,1,1,0.225495279,0.100394423,1,1.111654561,0.037298182,16.7737456,0.919431413,0.012880491,0.001086569,0.00104248,0.00957735,0.252513258,1.8106447,0.14695119,0.020386955,3.44061272,0.408162742,0.020170416,0.466260521,1,25.70238889,0.261381126,290.5343787,0,0.003656081,6.137682881,0,1.089639757,0.136598784,0.320040889,0.142239582,0.010011896,0.133260305,0.006008933,0.174352789,0.021598815,0.021444855,0,0.029440629,0.368619332,0.018322203,0.001954963,1.096272795,0.005817191,4.234371746,0.416082035,0.197883898,1,0,0.002277397,0.00396133,0.000361634,0.000121029,0.001514674,0.001594069,0.024191519,1.628326781,7.940657145,6.654144789,2.445229293,1.442584287,4.395533519,1.472130775,28.11343037,1.549597076,48.73100844,10.12791681,1.926059077,6.601713482,4.439995397,35.96773078,2.088849569,2.172283841,2.112868011,16.27456258,6.968911868,5.427562461,21.88243667,5.85365876,2.933499608,2.746786994,2.227705143,6.718439237,2.461724198,3.586510255,1.781770999,1.454358112,1.249282029,3.815721334,2.572361019,7.730205625,1.675133463,0.575218465,1.122639341
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_54 ,STH,grey,yellow,3,1,0.254489799,0.008412517,1,0.468883855,0.02712057,6.500561412,0.203480716,0.014856424,0.002594533,0.011613224,0.007942712,0.157961404,1.076609248,0.090985011,0.022733181,1.87388761,0.210590036,0.003280622,0.2416176,1,59.74336646,0.29262698,563.330611,0.058991697,0.027255615,7.467535202,0,2.740282581,0.602679395,0.258582573,0.174410822,0.047816122,0.258396168,0.017952777,0.258674326,0.040166779,0.115469348,0,0.12907977,0.30867225,0.0677981,0.045188109,1.830541935,0.013187391,2.600164384,0.581618589,0.163596466,1,0,0.014098598,0.025313606,0.005384392,0.005292339,0.002811783,0.000861945,0.054973652,0.939785013,4.144919377,3.799382464,1.14657525,0.869559448,2.889855392,1.798377938,13.54535749,1.120224094,26.77083372,6.63413441,1.227281669,4.917258615,3.276060375,24.2046798,1.230050659,1.448141504,1.855996757,9.03697249,4.480297244,3.277063537,15.2286636,4.266992494,1.74206545,1.597431318,1.82082666,4.673578241,2.093559052,3.191996162,1.755709389,0.708083092,0.815115404,2.698221631,2.248832897,6.073918936,1.709283756,0.745256916,0.799735253
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_54 ,STH,grey,yellow,2,1,0.183574048,0.116511338,1,0.632389002,0.034250736,12.02993004,0.462236803,0.028401548,0.000865186,0.001465393,0.000804919,0.203817054,1.149646243,0.112058841,0.034664595,2.408614467,0.300881618,0.002739571,0.389443788,1,34.49710953,0.708777285,447.7235897,0,0.005467568,8.446357967,0,2.729220557,0.356871829,0.614459972,0.278561005,0.016157838,0.117689872,0.03114839,0.391568967,0.00580934,0.081158575,0,0.049322213,0.33954436,0.032272694,0.018103489,2.651840228,0.001354584,3.594338414,0.901850778,0.443956447,1,0.000286701,0.001883657,0.005281087,0.000292021,0.001215182,0.000286007,0.000275088,0.071373414,1.03987841,4.730836137,4.467791179,1.255176474,0.963479756,3.730855046,1.765908391,19.29629278,1.74580384,31.51914807,7.548606128,1.563519108,6.088237803,4.239820741,30.54334031,1.53140871,1.640007951,1.748653026,10.26994899,4.812613711,3.437032657,16.52791051,4.932174697,2.189977979,1.602902219,1.547476108,4.583582616,2.20058716,3.093327945,1.402916144,0.539307779,0.655086408,3.197267162,2.742789264,7.235337087,1.206940034,0.687900627,0.959211074
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_54 ,STH,grey,yellow,1,1,0.236828049,0.050261466,1,0.622304376,0.034536751,13.61278328,0.448709599,0.015737903,0.002014097,0.002044808,0.002625203,0.165323113,1.301180399,0.128121694,0.018650225,2.342773687,0.337017957,0.017223793,0.278000328,1,26.36335678,0.325584549,387.8934811,0,0.007979651,13.15222522,0.005609223,0.651429893,0.389990378,0.497611876,0.096467895,0.007019129,0.064979672,0.003662764,0.247194379,0.017474429,0.086490718,0,0.032862977,0.266292243,0.021856635,0.003956098,1.662025092,0.007080409,6.429464428,0.5617847,0.222222697,1,0.000303838,0.00201327,0.008020982,0.000380288,0.00074754,0.000540587,0.000163877,0.048308046,1.160813327,4.935450715,4.841849343,1.407951672,1.101227796,4.022155912,1.634518341,18.83916204,1.554686949,33.18946051,7.450339382,1.359601718,6.109650066,3.525894985,30.87843045,1.574098549,1.649092756,2.005262669,10.49424649,5.060177131,3.595560738,17.16052753,4.898855829,2.257783927,1.998944219,1.634336652,5.431985544,2.267930407,3.212515426,1.206664744,0.948303186,0.887885754,3.208776589,2.879297556,7.907817599,1.506070644,0.852079636,0.946271002
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_73,STH,grey,yellow,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982963282,4.783535606,4.226370377,1.130701935,0.936366784,2.982677154,1.395926473,13.69131175,1.074105067,29.90761192,6.99146861,1.274932222,4.764063519,2.546474565,22.82317389,1.212062612,1.124383458,1.350597347,10.09531668,4.593973335,3.28723507,14.25964248,3.975984384,1.725929582,2.005833152,1.639346908,4.007143065,2.037807173,2.25066377,1.672236483,0.685073531,0.845998863,2.228077283,1.819671408,4.633600631,1.223337136,0.53892369,0.819373005
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_73 ,STH,grey,yellow,2,1,0.167776803,0.127401153,1,0.83440251,0.040139849,13.37400204,0.463025839,0.025373798,0.001134503,0.000315451,0.001181949,0.174296819,1.595281683,0.136740074,0.033840319,3.11227808,0.403347683,0.012152198,0.439443745,1,32.27833652,0.450606228,498.1632578,0,0.003363143,13.92534811,0,2.285099546,0.516168577,0.209271452,0.256566206,0.001894166,0.10863642,0.032775513,0.20661657,0.023710693,0.028412485,0,0.142115342,0.309871129,0.023031548,0.005689198,0.975159093,0.00749047,9.854799966,0.528562803,0.235625242,1,0.000498936,0.002539159,0.003756961,0.000297149,0.000480013,0.000392809,0.001218993,0.014647885,1.147596814,6.326235897,5.386830136,1.789706914,1.104225615,3.694790258,1.824853197,21.35866094,1.303444324,35.94920212,8.053940093,1.56705187,5.503625581,3.446225188,27.34295495,1.407760051,1.918483392,1.852267718,11.70089536,5.692222643,4.558313998,15.93524122,4.592920352,2.338927297,2.192416617,2.00006949,5.049549526,2.101609506,2.234394581,1.441522962,0.991002251,1.021608077,2.738531548,2.419983851,5.361834387,1.186616824,0.474593439,1.015375803
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_Gy_Y_73 ,STH,grey,yellow,1,1,0.199519841,0.095019998,1,0.848666165,0.035773737,13.36363327,0.333389738,0.020753943,0.002694035,0.001832551,0.004136354,0.184890335,1.555008203,0.141952926,0.040462688,2.959322204,0.389207823,0.019373431,0.411767167,1,17.43259468,0.375129622,405.2151957,0.011825113,0.003395733,10.86638552,0.003687243,1.491286437,0.3995528,0.082549016,0.108082458,0.040368118,0.053779643,0.038822826,0.184835054,0.018286186,0.039363505,0.006964092,0.033308145,0.165150553,0.037496575,0.005905737,0.460649727,0.013909455,9.363913587,0.38111353,0.14994294,1,0.000202866,0.000945758,0.005770791,0.003328983,0.002375759,0.000939005,0.001902166,0.009040918,1.22762142,6.623996909,5.526938606,1.725482462,1.086490484,4.200533383,1.438607931,21.62341965,1.458017212,39.93606475,8.615770588,1.662651382,5.335089735,3.166706293,29.41259332,1.397202785,1.773972828,1.780847702,12.46666356,5.829923038,4.64262715,17.03130237,5.31675512,2.692336759,1.920248474,2.106807487,5.465228353,2.630485832,2.910051663,1.300498452,1.078764424,0.849987151,2.85390548,2.469160388,5.943945284,1.125169895,0.677514915,1.01820936
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_117 ,STH,tan,red,3,1,0.218737609,0.13959995,1,0.563328885,0.00591732,5.14445774,0.151117227,0.005148809,0.000810938,0.001013672,0.004889336,0.160700989,0.658112331,0.055125907,0.002603265,1.316614914,0.16703872,0.017160901,0.154489594,1,56.76111402,0.337626417,567.7044407,0,0.003378972,19.73721935,0,3.06459596,0.427438912,0.163444651,0.123611506,0.025177952,0.161660848,0.039170069,0.151288854,0.028227887,0.022822174,0,0.068386853,0.221198353,0.072538223,0.014218263,0.694981487,0,6.975624456,0.247740683,0.13373056,1,0.000713887,0.001223504,0.003619756,0.005011571,0.002306103,0.000517358,0.000402049,0.013162749,0.562081882,2.63009656,2.471335055,0.505585228,0.606635659,1.796659737,1.075050036,8.26086204,0.720832285,16.71147331,4.324545108,0.649112728,3.247188173,2.19049772,16.05620386,0.764523342,0.755778518,1.192188125,4.969193058,2.738393419,2.151612716,8.782567987,2.79399824,1.216671127,0.721026515,0.711654775,2.036857578,1.179433538,1.198689458,0.771670773,0.351611335,0.498827122,1.625879243,1.475202645,3.294969301,0.640327196,0.390811647,0.462650616
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_117 ,STH,tan,red,2,1,0.252667804,0.014212931,1,0.790690016,0.021020192,10.71072201,0.551708532,0.015038946,0.000684633,0.001110697,0.002514858,0.102894298,1.348571818,0.146750921,0.021002644,3.050457622,0.339915311,0.012964283,0.423485663,1,21.93566227,0.15816064,391.2334872,0,0.002177552,6.344730021,0,1.147118038,0.262296286,0.256137168,0.11305497,0.011074528,0.052445174,0.026011075,0.129661441,0.001752754,0.031250183,0.002170457,0.049980286,0.221458099,0.016382277,0.032413542,0.544907638,0.004335238,6.03056359,0.497529524,0.284495714,1,0.000878754,0.003095925,0.004701563,0.001910414,0.001111959,0.001107524,0.000373562,0.016777561,1.125692822,7.957019477,6.928883427,2.139450018,1.658635323,3.224355743,1.893335377,14.90404179,1.074280759,33.46897712,8.161297751,1.503963333,4.642108262,2.835386476,22.29581154,1.840751743,1.651483949,1.567981315,12.01766783,6.202483621,4.565447332,14.93208464,4.5699758,2.394057262,2.348106241,2.619396494,5.120100843,2.339432946,2.205035496,1.581687686,1.171364168,0.952754305,2.3017609,1.984879946,4.196638048,1.046785504,0.574971668,0.776884101
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_117 ,STH,tan,red,1,1,0.345279818,0.016423432,1,0.743297812,0.037326102,10.04983093,0.467070236,0.007895704,0.002358768,0.001132312,0.000978127,0.124431861,1.114575183,0.133543979,0.006562649,2.439686048,0.345376946,0.000970072,0.335338475,1,25.16409587,0.166887754,434.5887011,0.007188507,0.009317542,5.589462011,0.007826968,1.63845836,0.279210636,0.523029354,0.144178324,0.035559292,0.078875167,0.008764154,0.171764056,0.046100274,0.036471261,0.016487483,0.040969031,0.289515243,0.014917933,0.014053904,0.764745362,0.003217246,4.17684736,0.915349032,0.49557414,1,0,0.002000259,0.006094974,0.0005717,0.001510903,0.001886747,0.000394031,0.035888205,0.965847249,6.937014274,5.932810511,2.046015244,1.597782733,2.813403,1.78409145,12.97853413,1.157717693,29.38180085,7.526828589,1.457908138,4.4914575,2.989388448,21.08145976,1.607606836,1.55097155,1.539497588,11.5364745,5.816761694,4.25047503,14.02807777,4.281902551,2.492407244,2.507341322,2.449500432,5.081403403,2.562311486,2.290573252,1.35145809,0.941091777,0.789584086,2.442087626,2.054941173,4.515087387,1.150431688,0.418748912,0.942155768
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_162 ,STH,tan,red,3,1,0.281682669,0.105509597,1,1.661578964,0.087364115,31.03640543,1.01257558,0.035821224,0.000402707,0.000898566,0.002635319,0.362013254,1.780700817,0.20425017,0.01360732,3.481051925,0.454507494,0.007570829,0.537261578,1,33.36364454,0.373864268,438.797556,0,0.004809268,18.89124352,0,2.182366513,0.130043208,0.425474761,0.223990787,0.014616497,0.163565064,0.037267473,0.269889935,0.043385894,0.049296494,0.001117034,0.064197888,0.336983033,0.016212831,0.00328316,0.840708381,0.011452092,8.203309822,0.631907881,0.255184086,1,0.000502743,0.002678934,0.005303055,0.001738768,0.001361981,0.002130804,0.000836784,0.022032615,1.449082681,7.814578899,6.490099971,1.950180845,1.259285328,4.22947617,0.972177454,24.14462306,1.636333218,44.87204537,9.818628753,1.758380918,6.975711959,4.243343438,36.37711735,1.484131045,1.912267323,2.34810878,14.97011894,6.841446934,5.50254046,23.53004858,6.106516596,2.907466393,3.412609682,2.679958583,7.761292557,3.103210059,3.877465327,1.989794338,0.98203189,1.333861096,4.533387262,2.864259943,7.685160988,1.77596854,0.851579366,1.111154365
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_162 ,STH,tan,red,2,1,0.273333492,0.009508491,1,0.481089496,0.01011562,8.392857211,0.243342296,0.0158717,0.001819121,0.001353783,0.004077936,0.054362488,0.849706806,0.086050865,0.001640497,1.796300169,0.261130022,0.00568768,0.265482524,1,39.81805347,0.250919457,406.8388252,0.008037111,0.004300498,14.72989818,0,3.498844673,0.107558485,0.21779272,0.075728918,0.025675169,0.050346714,0.015315413,0.129616935,0.017943206,0.032421106,0.006537477,0.041356257,0.153776613,0.036318801,0.003174274,1.324432474,0.004416138,3.222232643,0.454581001,0.275376547,1,0,0.000332108,0.005769616,0.000539986,0.000622002,0.000604382,0.000442019,0.03263885,0.738583606,4.241413696,4.715655433,1.335254534,1.285734893,2.579549705,2.665959963,11.80603356,1.185127264,22.64440117,5.812344707,1.257013815,4.487287932,2.806719758,19.66408549,1.330780112,1.272993033,1.286384151,8.522994413,4.50027852,2.451851691,11.96488644,3.802080627,1.596352875,1.905933814,1.719435381,3.828451861,1.740880928,2.356440718,1.226092827,0.885391448,0.764951592,2.041175164,2.109475863,4.320884253,1.049672173,0.593480572,0.756260488
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_162 ,STH,tan,red,1,1,0.230035043,0.016502137,1,0.562735178,0.011908492,8.199548644,0.208192615,0.009017832,0.000824435,0.00113439,0.0023835,0.076673457,0.835124612,0.090830108,0.008170452,1.766525222,0.252892112,0.000194531,0.278619536,1,40.04897722,0.215853819,545.9797049,0,0.003254134,26.795753,0.010095006,3.588104765,0.09243739,0.175566276,0.228905757,0.009598022,0.109476452,0.035712051,0.14034627,0.021958408,0.031874214,0.007471501,0.078320957,0.277592358,0.010568664,0.005334277,0.793148426,0.005939385,6.963183387,0.368200155,0.27508466,1,0.000710538,0.001004248,0.00424693,0.001214753,0.001652489,0.000728802,0.000288114,0.029624089,0.765129635,4.004493082,4.506065429,1.049799161,1.043195375,2.648808568,1.775506494,12.07371118,1.028202133,23.33742608,6.124942278,1.266711632,4.953913294,2.839571053,19.99969633,1.055233696,1.261202292,1.53864287,8.181192315,4.73120554,2.569762479,12.17674583,4.127117478,1.704628333,1.730494769,1.714009552,3.519139309,2.028499044,2.118769919,1.2876689,0.711613731,0.690209613,2.031895371,2.107204098,4.990658204,1.058576002,0.5552405,0.619338132
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_176 ,STH,tan,red,3,1,0.192879035,0.099841642,1,1.415013585,0.053939813,18.08685742,0.842174663,0.024586711,0.004501326,0.001192789,0.005702988,0.363748236,2.36602117,0.253456325,0.044307983,4.350980484,0.527177381,0.001108557,0.67776464,1,39.93980984,0.465016146,471.0459823,0.045949918,0.001960361,11.62286865,0,1.536325118,0.246341586,0.355577816,0.200747026,0.053452509,0.137628792,0.06297508,0.357466432,0.030111414,0.054308735,0,0.047814282,0.449174274,0.041591988,0.015591606,1.184187365,0.005718393,10.58233297,0.426809991,0.220550713,1,0.002792505,0.002221242,0.009634921,0.001643639,0.002169531,0.000640482,0.000177062,0.034475696,1.727965238,7.953650613,6.877445728,2.410723743,1.775160441,4.95857184,1.27480271,30.24866106,1.710639895,49.54985176,10.72623116,2.158919582,7.320201561,4.74833508,42.94529769,2.197982511,2.029570382,2.596858651,16.15349394,7.076221115,5.751741464,23.78484955,6.401291993,3.078654807,3.512084641,2.82121956,7.610286016,3.017748348,4.223528232,1.908681722,1.436677205,1.008730521,3.684211455,2.948311212,7.75529076,2.205713742,0.643177253,1.196440168
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_176 ,STH,tan,red,2,1,0.253252248,0.023122405,1,0.678510162,0.019239464,9.362922743,0.482358066,0.012056357,0.001443073,0.000921556,0.007655416,0.119646946,1.168106655,0.110847657,0.01279581,2.351928792,0.310312285,0.015049309,0.330973375,1,34.79058566,0.237844718,516.9631996,0.00673252,0.010039554,10.40288108,0,2.599417106,0.107031303,0.097518076,0.138246215,0.024291851,0.086588763,0.001626404,0.135972907,0.029944922,0.058092038,0.004713976,0.049639971,0.273596887,0.016769097,0.001834595,0.362605478,0.017777305,3.91011441,0.279375,0.147614622,1,0.001180177,0.001781242,0.00366898,0.000629195,0.000141451,0.000498928,0.000369268,0.010777304,0.991795758,6.021005069,5.645439753,1.510793413,1.214128806,2.903569051,3.480262321,15.99767462,1.247171411,30.99879386,7.381035101,1.437075386,5.212989687,3.04121516,23.68939597,1.582134058,1.633065803,1.410769738,10.92726092,5.332342613,3.688755437,14.45515908,4.420279092,2.296645334,1.839127536,1.874410614,4.766635358,2.287789708,2.366843214,1.46047902,1.08606654,0.728624854,2.419416744,2.099771733,5.072670499,1.016798898,0.564230073,0.9276614
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_STH_2013_T_R_176 ,STH,tan,red,1,1,0.343100504,0.03814158,1,0.866290484,0.04107627,12.99034249,0.470920505,0.002115391,0.002084258,0.000623848,0.000935551,0.155896636,1.253815158,0.101117319,0.001525638,2.540191306,0.348611328,0.024241504,0.352269867,1,37.09498942,0.154669993,392.1680669,0,0.004953345,9.105497303,0,2.393152095,0.085647234,0.152421519,0.129631777,0.003523743,0.047570655,0.026261144,0.137758129,0.018261486,0.02494454,0.005243424,0.049767032,0.229595822,0.030662949,0.022846975,0.358258307,0.004673295,2.971848455,0.405235108,0.151779237,1,0.001214682,0.001743426,0.002749269,0.00069511,0.002181442,0.001258882,0.000724688,0.019636704,1.122455211,5.73419899,5.610194165,1.570379584,1.457944186,3.032324359,2.140886108,16.34699032,1.318728334,33.76140376,7.883601033,1.481859099,4.986217774,3.330138804,25.27065403,1.655616165,1.690560898,1.795416585,11.70514395,5.524913314,4.037597727,15.20984548,4.894990879,2.392217546,2.482936935,2.137212148,4.81165203,2.464083015,2.617114058,1.482284624,1.086537578,0.923117549,2.955616484,2.498871638,5.508461439,1.373393656,0.641687063,1.019033243
